regiao,canal_vendas,cidade,marca,linha,tipo_marca,categoria_produto,produto,preco_unitario_base,desconto_percentual,preco_liquido,quantidade,vendas,custo,lucro,mes,lat,lon,meta_global,meta_regional,prev_vendas,pct_atingido
Centro-Oeste,Key Account 4,Região Centro-Oeste - Key Account 4,Marca C,Extra Luxo,Linha Extra Luxo,Expositor,Freezer Horizontal,2160,5.8,2035.56,16,32568.96,19541.38,13027.58,11,-14.59854324617862,-48.0719041912295,25209761.709000003,5278743.514,54823.08666666668,0.1
Centro-Oeste,Key Account 4,Região Centro-Oeste - Key Account 4,Marca C,Extra Luxo,Linha Extra Luxo,Expositor,Freezer Horizontal,2412,17.3,1994.72,48,95746.56,57447.94,38298.62,12,-15.373951098707124,-47.4829619360523,25567661.658000004,5607087.970000001,53798.60666666668,0.4
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 26 Garrafas,1353,1.8,1327.98,8,10623.84,7436.69,3187.15,1,-23.5,-46.6,25492035.162000004,5153821.684000001,10623.84,0.0
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 26 Garrafas,981,1.8,963.75,5,4818.75,3373.12,1445.63,2,-23.5,-46.6,24007332.712000005,4881567.658000001,7721.295,0.0
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 26 Garrafas,1169,1.4,1152.18,17,19587.06,13710.94,5876.12,3,-23.5,-46.6,24062997.717,4871887.955,11676.550000000001,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 26 Garrafas,1489,9.7,1344.16,39,52422.24,36695.57,15726.67,4,-23.5,-46.6,25087441.577000003,4802814.544000001,25609.350000000002,0.2
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 26 Garrafas,1026,7.0,953.89,49,46740.61,32718.43,14022.18,5,-23.5,-46.6,25561263.079000004,5099301.339000001,39583.30333333334,0.2
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 26 Garrafas,1092,1.9,1071.57,9,9644.13,6750.89,2893.24,6,-23.5,-46.6,24567094.541,4648529.864000001,36268.99333333333,0.0
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 26 Garrafas,1133,1.6,1114.6,25,27865.0,19505.5,8359.5,7,-23.5,-46.6,25337932.928000003,4846457.66,28083.246666666662,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 26 Garrafas,1203,6.0,1130.63,45,50878.35,35614.85,15263.5,8,-23.5,-46.6,25121686.084000003,4420331.212,29462.49333333333,0.2
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 26 Garrafas,1192,2.2,1165.98,37,43141.26,30198.88,12942.38,9,-23.5,-46.6,25969214.744000003,5416859.778000001,40628.20333333333,0.2
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 26 Garrafas,1253,7.4,1160.85,21,24377.85,17064.49,7313.36,10,-23.5,-46.6,24629960.927,4754195.050000001,39465.82,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 26 Garrafas,907,6.5,847.61,38,32209.18,22546.43,9662.75,11,-23.5,-46.6,25209761.709000003,4653084.667,33242.76333333333,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 26 Garrafas,1157,2.8,1124.44,48,53973.12,37781.18,16191.94,12,-23.5,-46.6,25567661.658000004,4877992.295000001,36853.38333333333,0.2
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 45 Garrafas,966,0.6,960.05,15,14400.75,10080.52,4320.23,1,-23.5,-46.6,25492035.162000004,5153821.684000001,33527.68333333333,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 45 Garrafas,1252,9.0,1138.98,36,41003.28,28702.3,12300.98,2,-23.5,-46.6,24007332.712000005,4881567.658000001,36459.049999999996,0.2
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 45 Garrafas,1340,0.8,1329.29,8,10634.32,7444.02,3190.3,3,-23.5,-46.6,24062997.717,4871887.955,22012.78333333333,0.0
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 45 Garrafas,1356,0.1,1354.37,50,67718.5,47402.95,20315.55,4,-23.5,-46.6,25087441.577000003,4802814.544000001,39785.36666666666,0.3
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 45 Garrafas,990,3.2,958.48,48,46007.04,32204.93,13802.11,5,-23.5,-46.6,25561263.079000004,5099301.339000001,41453.28666666666,0.2
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 45 Garrafas,967,5.7,911.96,28,25534.88,17874.42,7660.46,6,-23.5,-46.6,24567094.541,4648529.864000001,46420.13999999999,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 45 Garrafas,1361,3.6,1312.26,25,32806.5,22964.55,9841.95,7,-23.5,-46.6,25337932.928000003,4846457.66,34782.806666666664,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 45 Garrafas,1279,5.0,1215.09,35,42528.15,29769.7,12758.45,8,-23.5,-46.6,25121686.084000003,4420331.212,33623.17666666666,0.2
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 45 Garrafas,1220,5.5,1153.4,36,41522.4,29065.68,12456.72,9,-23.5,-46.6,25969214.744000003,5416859.778000001,38952.35,0.2
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 45 Garrafas,1133,5.9,1066.47,17,18129.99,12690.99,5439.0,10,-23.5,-46.6,24629960.927,4754195.050000001,34060.17999999999,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 45 Garrafas,1261,4.1,1209.33,7,8465.31,5925.72,2539.59,11,-23.5,-46.6,25209761.709000003,4653084.667,22705.899999999994,0.0
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 45 Garrafas,1232,9.2,1118.23,34,38019.82,26613.87,11405.95,12,-23.5,-46.6,25567661.658000004,4877992.295000001,21538.373333333326,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 120L,1374,8.7,1254.64,30,37639.2,26347.44,11291.76,1,-23.5,-46.6,25492035.162000004,5153821.684000001,28041.443333333325,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 120L,1363,1.5,1342.19,34,45634.46,31944.12,13690.34,2,-23.5,-46.6,24007332.712000005,4881567.658000001,40431.159999999996,0.2
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 120L,1329,9.5,1202.79,29,34880.91,24416.64,10464.27,3,-23.5,-46.6,24062997.717,4871887.955,39384.85666666666,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 120L,1224,3.8,1177.31,13,15305.03,10713.52,4591.51,4,-23.5,-46.6,25087441.577000003,4802814.544000001,31940.13333333333,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 120L,1052,4.0,1009.98,45,45449.1,31814.37,13634.73,5,-23.5,-46.6,25561263.079000004,5099301.339000001,31878.34666666666,0.2
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 120L,1344,7.9,1237.64,5,6188.2,4331.74,1856.46,6,-23.5,-46.6,24567094.541,4648529.864000001,22314.10999999999,0.0
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 120L,1076,1.5,1059.75,47,49808.25,34865.77,14942.48,7,-23.5,-46.6,25337932.928000003,4846457.66,33815.18333333333,0.2
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 120L,1122,0.9,1111.36,16,17781.76,12447.23,5334.53,8,-23.5,-46.6,25121686.084000003,4420331.212,24592.73666666666,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 120L,1383,1.5,1362.27,30,40868.1,28607.67,12260.43,9,-23.5,-46.6,25969214.744000003,5416859.778000001,36152.703333333324,0.2
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 120L,1102,0.2,1099.61,26,28589.86,20012.9,8576.96,10,-23.5,-46.6,24629960.927,4754195.050000001,29079.90666666666,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 120L,1062,3.0,1029.77,30,30893.1,21625.17,9267.93,11,-23.5,-46.6,25209761.709000003,4653084.667,33450.353333333325,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 120L,1184,2.3,1157.04,40,46281.6,32397.12,13884.48,12,-23.5,-46.6,25567661.658000004,4877992.295000001,35254.853333333325,0.2
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 200L,1411,4.3,1349.92,36,48597.12,34017.98,14579.14,1,-23.5,-46.6,25492035.162000004,5153821.684000001,41923.939999999995,0.2
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 200L,1399,9.7,1263.42,15,18951.3,13265.91,5685.39,2,-23.5,-46.6,24007332.712000005,4881567.658000001,37943.33999999999,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 200L,1261,9.6,1139.76,8,9118.08,6382.66,2735.42,3,-23.5,-46.6,24062997.717,4871887.955,25555.49999999999,0.0
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 200L,1231,7.1,1144.09,9,10296.81,7207.77,3089.04,4,-23.5,-46.6,25087441.577000003,4802814.544000001,12788.72999999999,0.0
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 200L,1196,1.4,1179.08,43,50700.44,35490.31,15210.13,5,-23.5,-46.6,25561263.079000004,5099301.339000001,23371.776666666658,0.2
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 200L,1406,8.0,1293.01,38,49134.38,34394.07,14740.31,6,-23.5,-46.6,24567094.541,4648529.864000001,36710.54333333333,0.2
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 200L,1402,0.1,1400.18,31,43405.58,30383.91,13021.67,7,-23.5,-46.6,25337932.928000003,4846457.66,47746.79999999999,0.2
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 200L,1062,3.4,1026.04,24,24624.96,17237.47,7387.49,8,-23.5,-46.6,25121686.084000003,4420331.212,39054.97333333332,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 200L,1339,6.1,1257.1,24,30170.4,21119.28,9051.12,9,-23.5,-46.6,25969214.744000003,5416859.778000001,32733.646666666657,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 200L,1032,5.3,977.34,43,42025.62,29417.93,12607.69,10,-23.5,-46.6,24629960.927,4754195.050000001,32273.659999999993,0.2
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 200L,1282,8.1,1178.53,26,30641.78,21449.25,9192.53,11,-23.5,-46.6,25209761.709000003,4653084.667,34279.26666666666,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 200L,1278,5.7,1205.75,13,15674.75,10972.32,4702.43,12,-23.5,-46.6,25567661.658000004,4877992.295000001,29447.38333333332,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Refrigerador,Refrigerador Inox,964,0.2,962.29,35,33680.15,23576.1,10104.05,1,-23.5,-46.6,25492035.162000004,5153821.684000001,26665.559999999987,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Refrigerador,Refrigerador Inox,1327,2.5,1294.34,28,36241.52,25369.06,10872.46,2,-23.5,-46.6,24007332.712000005,4881567.658000001,28532.13999999999,0.2
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Refrigerador,Refrigerador Inox,1139,9.1,1035.33,25,25883.25,18118.27,7764.98,3,-23.5,-46.6,24062997.717,4871887.955,31934.973333333324,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Refrigerador,Refrigerador Inox,1387,7.9,1277.87,25,31946.75,22362.72,9584.03,4,-23.5,-46.6,25087441.577000003,4802814.544000001,31357.17333333332,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Refrigerador,Refrigerador Inox,1248,5.8,1175.96,40,47038.4,32926.88,14111.52,5,-23.5,-46.6,25561263.079000004,5099301.339000001,34956.133333333324,0.2
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Refrigerador,Refrigerador Inox,1099,9.0,999.89,26,25997.14,18198.0,7799.14,6,-23.5,-46.6,24567094.541,4648529.864000001,34994.09666666666,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Refrigerador,Refrigerador Inox,1486,9.7,1341.69,25,33542.25,23479.57,10062.68,7,-23.5,-46.6,25337932.928000003,4846457.66,35525.92999999999,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Refrigerador,Refrigerador Inox,1142,8.1,1049.12,19,19933.28,13953.3,5979.98,8,-23.5,-46.6,25121686.084000003,4420331.212,26490.88999999999,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Refrigerador,Refrigerador Inox,1400,5.6,1321.14,20,26422.8,18495.96,7926.84,9,-23.5,-46.6,25969214.744000003,5416859.778000001,26632.776666666658,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Refrigerador,Refrigerador Inox,1220,5.1,1157.66,6,6945.96,4862.17,2083.79,10,-23.5,-46.6,24629960.927,4754195.050000001,17767.346666666657,0.0
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Refrigerador,Refrigerador Inox,1293,7.5,1196.0,11,13156.0,9209.2,3946.8,11,-23.5,-46.6,25209761.709000003,4653084.667,15508.253333333321,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Refrigerador,Refrigerador Inox,1229,0.8,1219.01,44,53636.44,37545.51,16090.93,12,-23.5,-46.6,25567661.658000004,4877992.295000001,24579.466666666656,0.2
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Refrigerador,Refrigerador Compacto,1373,6.0,1290.26,36,46449.36,32514.55,13934.81,1,-23.5,-46.6,25492035.162000004,5153821.684000001,37747.266666666656,0.2
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Refrigerador,Refrigerador Compacto,968,4.5,924.49,22,20338.78,14237.15,6101.63,2,-23.5,-46.6,24007332.712000005,4881567.658000001,40141.52666666665,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Refrigerador,Refrigerador Compacto,1182,7.1,1097.85,17,18663.45,13064.41,5599.04,3,-23.5,-46.6,24062997.717,4871887.955,28483.863333333316,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Refrigerador,Refrigerador Compacto,960,4.7,914.52,28,25606.56,17924.59,7681.97,4,-23.5,-46.6,25087441.577000003,4802814.544000001,21536.26333333332,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Refrigerador,Refrigerador Compacto,903,3.3,873.45,19,16595.55,11616.88,4978.67,5,-23.5,-46.6,25561263.079000004,5099301.339000001,20288.51999999999,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Refrigerador,Refrigerador Compacto,1394,5.6,1315.67,44,57889.48,40522.64,17366.84,6,-23.5,-46.6,24567094.541,4648529.864000001,33363.86333333332,0.2
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Refrigerador,Refrigerador Compacto,1227,4.8,1167.53,22,25685.66,17979.96,7705.7,7,-23.5,-46.6,25337932.928000003,4846457.66,33390.22999999999,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Refrigerador,Refrigerador Compacto,1449,2.0,1420.01,25,35500.25,24850.17,10650.08,8,-23.5,-46.6,25121686.084000003,4420331.212,39691.796666666654,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Refrigerador,Refrigerador Compacto,1092,9.6,987.42,46,45421.32,31794.92,13626.4,9,-23.5,-46.6,25969214.744000003,5416859.778000001,35535.74333333332,0.2
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Refrigerador,Refrigerador Compacto,1023,3.0,992.76,43,42688.68,29882.08,12806.6,10,-23.5,-46.6,24629960.927,4754195.050000001,41203.41666666665,0.2
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Refrigerador,Refrigerador Compacto,1099,5.2,1041.47,8,8331.76,5832.23,2499.53,11,-23.5,-46.6,25209761.709000003,4653084.667,32147.253333333316,0.0
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Refrigerador,Refrigerador Compacto,1189,2.5,1159.49,37,42901.13,30030.79,12870.34,12,-23.5,-46.6,25567661.658000004,4877992.295000001,31307.189999999984,0.2
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Expositor,Expositor Vertical,1333,7.0,1239.6,29,35948.4,25163.88,10784.52,1,-23.5,-46.6,25492035.162000004,5153821.684000001,29060.429999999982,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Expositor,Expositor Vertical,1205,2.6,1173.55,5,5867.75,4107.43,1760.32,2,-23.5,-46.6,24007332.712000005,4881567.658000001,28239.093333333323,0.0
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Expositor,Expositor Vertical,1203,0.3,1199.96,14,16799.44,11759.61,5039.83,3,-23.5,-46.6,24062997.717,4871887.955,19538.529999999984,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Expositor,Expositor Vertical,1331,0.8,1320.52,46,60743.92,42520.74,18223.18,4,-23.5,-46.6,25087441.577000003,4802814.544000001,27803.70333333332,0.2
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Expositor,Expositor Vertical,1051,4.5,1004.05,34,34137.7,23896.39,10241.31,5,-23.5,-46.6,25561263.079000004,5099301.339000001,37227.01999999998,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Expositor,Expositor Vertical,1468,1.6,1444.96,29,41903.84,29332.69,12571.15,6,-23.5,-46.6,24567094.541,4648529.864000001,45595.153333333314,0.2
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Expositor,Expositor Vertical,1221,1.1,1207.84,33,39858.72,27901.1,11957.62,7,-23.5,-46.6,25337932.928000003,4846457.66,38633.419999999984,0.2
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Expositor,Expositor Vertical,1366,2.8,1328.31,22,29222.82,20455.97,8766.85,8,-23.5,-46.6,25121686.084000003,4420331.212,36995.12666666665,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Expositor,Expositor Vertical,1364,2.8,1325.16,50,66258.0,46380.6,19877.4,9,-23.5,-46.6,25969214.744000003,5416859.778000001,45113.179999999986,0.3
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Expositor,Expositor Vertical,1031,3.2,997.72,42,41904.24,29332.97,12571.27,10,-23.5,-46.6,24629960.927,4754195.050000001,45795.01999999998,0.2
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Expositor,Expositor Vertical,1026,0.5,1020.62,6,6123.72,4286.6,1837.12,11,-23.5,-46.6,25209761.709000003,4653084.667,38095.31999999998,0.0
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Expositor,Expositor Vertical,1465,4.8,1395.1,25,34877.5,24414.25,10463.25,12,-23.5,-46.6,25567661.658000004,4877992.295000001,27635.15333333331,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Expositor,Freezer Horizontal,1222,8.3,1120.35,14,15684.9,10979.43,4705.47,1,-23.5,-46.6,25492035.162000004,5153821.684000001,18895.373333333315,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Expositor,Freezer Horizontal,1463,0.3,1459.27,29,42318.83,29623.18,12695.65,2,-23.5,-46.6,24007332.712000005,4881567.658000001,30960.409999999985,0.2
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Expositor,Freezer Horizontal,1231,4.0,1182.31,32,37833.92,26483.74,11350.18,3,-23.5,-46.6,24062997.717,4871887.955,31945.883333333313,0.2
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Expositor,Freezer Horizontal,935,6.4,874.82,25,21870.5,15309.35,6561.15,4,-23.5,-46.6,25087441.577000003,4802814.544000001,34007.74999999998,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Expositor,Freezer Horizontal,1479,7.6,1367.11,25,34177.75,23924.42,10253.33,5,-23.5,-46.6,25561263.079000004,5099301.339000001,31294.056666666645,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Expositor,Freezer Horizontal,1423,0.6,1415.05,7,9905.35,6933.74,2971.61,6,-23.5,-46.6,24567094.541,4648529.864000001,21984.533333333315,0.0
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Expositor,Freezer Horizontal,1035,5.0,983.59,50,49179.5,34425.65,14753.85,7,-23.5,-46.6,25337932.928000003,4846457.66,31087.533333333315,0.2
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Expositor,Freezer Horizontal,1043,1.5,1027.19,9,9244.71,6471.3,2773.41,8,-23.5,-46.6,25121686.084000003,4420331.212,22776.51999999998,0.0
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Expositor,Freezer Horizontal,1067,9.4,966.69,38,36734.22,25713.95,11020.27,9,-23.5,-46.6,25969214.744000003,5416859.778000001,31719.476666666644,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Expositor,Freezer Horizontal,994,7.5,918.99,20,18379.8,12865.86,5513.94,10,-23.5,-46.6,24629960.927,4754195.050000001,21452.909999999978,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Expositor,Freezer Horizontal,1246,0.8,1235.89,27,33369.03,23358.32,10010.71,11,-23.5,-46.6,25209761.709000003,4653084.667,29494.349999999977,0.1
Sudeste,Loja Própria,São Paulo,Marca A,Luxo,Linha Luxo,Expositor,Freezer Horizontal,971,4.9,923.18,26,24002.68,16801.88,7200.8,12,-23.5,-46.6,25567661.658000004,4877992.295000001,25250.503333333312,0.1
Sudeste,Loja Própria,São Paulo,Marca B,Premium,Linha Premium,Adega,Adega Dual Zone 26 Garrafas,531,5.2,503.14,39,19622.46,12754.6,6867.86,1,-23.5,-46.6,25492035.162000004,5153821.684000001,25664.72333333331,0.1
Sudeste,Loja Própria,São Paulo,Marca B,Premium,Linha Premium,Adega,Adega Dual Zone 26 Garrafas,702,6.9,653.24,46,30049.04,19531.88,10517.16,2,-23.5,-46.6,24007332.712000005,4881567.658000001,24558.05999999998,0.1
Sudeste,Loja Própria,São Paulo,Marca B,Premium,Linha Premium,Adega,Adega Dual Zone 26 Garrafas,545,8.1,500.62,40,20024.8,13016.12,7008.68,3,-23.5,-46.6,24062997.717,4871887.955,23232.099999999977,0.1
Sudeste,Loja Própria,São Paulo,Marca B,Premium,Linha Premium,Adega,Adega Dual Zone 26 Garrafas,581,1.2,574.3,33,18951.9,12318.73,6633.17,4,-23.5,-46.6,25087441.577000003,4802814.544000001,23008.579999999976,0.1
Sudeste,Loja Própria,São Paulo,Marca B,Premium,Linha Premium,Adega,Adega Dual Zone 26 Garrafas,616,2.4,601.26,21,12626.46,8207.2,4419.26,5,-23.5,-46.6,25561263.079000004,5099301.339000001,17201.05333333331,0.0
Sudeste,Loja Própria,São Paulo,Marca B,Premium,Linha Premium,Adega,Adega Dual Zone 26 Garrafas,849,5.6,801.65,46,36875.9,23969.34,12906.56,6,-23.5,-46.6,24567094.541,4648529.864000001,22818.086666666644,0.2
Sudeste,Loja Própria,São Paulo,Marca B,Premium,Linha Premium,Adega,Adega Dual Zone 26 Garrafas,829,8.4,759.12,8,6072.96,3947.42,2125.54,7,-23.5,-46.6,25337932.928000003,4846457.66,18525.106666666645,0.0
Sudeste,Loja Própria,São Paulo,Marca B,Premium,Linha Premium,Adega,Adega Dual Zone 26 Garrafas,745,0.4,741.84,19,14094.96,9161.72,4933.24,8,-23.5,-46.6,25121686.084000003,4420331.212,19014.606666666645,0.1
Sudeste,Loja Própria,São Paulo,Marca B,Premium,Linha Premium,Adega,Adega Dual Zone 26 Garrafas,888,2.3,867.34,19,16479.46,10711.65,5767.81,9,-23.5,-46.6,25969214.744000003,5416859.778000001,12215.793333333311,0.1
Sudeste,Loja Própria,São Paulo,Marca B,Premium,Linha Premium,Adega,Adega Dual Zone 26 Garrafas,570,5.0,541.47,14,7580.58,4927.38,2653.2,10,-23.5,-46.6,24629960.927,4754195.050000001,12718.333333333312,0.0
Sudeste,Loja Própria,São Paulo,Marca B,Premium,Linha Premium,Adega,Adega Dual Zone 26 Garrafas,698,7.6,645.23,25,16130.75,10484.99,5645.76,11,-23.5,-46.6,25209761.709000003,4653084.667,13396.929999999978,0.1
Sudeste,Loja Própria,São Paulo,Marca B,Premium,Linha Premium,Adega,Adega Dual Zone 26 Garrafas,702,0.2,700.65,47,32930.55,21404.86,11525.69,12,-23.5,-46.6,25567661.658000004,4877992.295000001,18880.626666666645,0.1
Sudeste,Loja Própria,São Paulo,Marca B,Premium,Linha Premium,Adega,Adega Dual Zone 45 Garrafas,752,0.2,750.23,23,17255.29,11215.94,6039.35,1,-23.5,-46.6,25492035.162000004,5153821.684000001,22105.52999999998,0.1
Sudeste,Loja Própria,São Paulo,Marca B,Premium,Linha Premium,Adega,Adega Dual Zone 45 Garrafas,856,4.1,820.48,50,41024.0,26665.6,14358.4,2,-23.5,-46.6,24007332.712000005,4881567.658000001,30403.27999999998,0.2
Sudeste,Loja Própria,São Paulo,Marca B,Premium,Linha Premium,Adega,Adega Dual Zone 45 Garrafas,520,2.0,509.59,9,4586.31,2981.1,1605.21,3,-23.5,-46.6,24062997.717,4871887.955,20955.19999999998,0.0
